HUC12,NAME,Amphibian_summed_Composite_Index_score,Amphibian_standardized_Composite_Index_score__0_1_,Amphibian_Quantile_rank,Bird_summed_Composite_Index_score,Bird_standardized_Composite_Index_score__0_1_,Bird_Quantile_rank,Mammal_summed_Composite_Index_score,Mammal_standardized_Composite_Index_score__0_1_,Mammal_Quantile_rank,Reptile_summed_Composite_Index_score,Reptile_standardized_Composite_Index_score__0_1_,Reptile_Quantile_rank,Macrorefugua_summed_Composite_Index_score,Macrorefugia_standardized_Composite_Index_score__0_1_,Macrorefugia_Quantile_rank
110901020204,Mesita Creek-Tramperos Creek,-0.400000000000000,0.080000000000000,1,-0.350000000000000,0.200000000000000,2,-0.490000000000000,0.140000000000000,1,-0.130000000000000,0.140000000000000,3,0.030000000000000,0.600000000000000,3
110901020205,Pedernal Creek,-0.210000000000000,0.100000000000000,2,-0.410000000000000,0.180000000000000,2,-0.770000000000000,0.080000000000000,1,0.150000000000000,0.180000000000000,4,0.060000000000000,0.600000000000000,3
130201011103,Rio Truchas,0.080000000000000,0.140000000000000,4,0.710000000000000,0.430000000000000,5,0.520000000000000,0.370000000000000,5,-0.560000000000000,0.080000000000000,1,0.750000000000000,0.760000000000000,5
130202040103,Headwaters Arroyo Chijuilla,-0.130000000000000,0.110000000000000,3,-0.110000000000000,0.250000000000000,3,0.020000000000000,0.260000000000000,3,-0.300000000000000,0.120000000000000,2,-0.330000000000000,0.510000000000000,2
130202040104,Outlet Arroyo Chijuilla,-0.470000000000000,0.070000000000000,1,0.050000000000000,0.280000000000000,4,0.260000000000000,0.320000000000000,4,-0.280000000000000,0.120000000000000,2,-0.340000000000000,0.510000000000000,2
130202040105,San Pablo Canyon,0.100000000000000,0.140000000000000,4,0.620000000000000,0.410000000000000,5,0.620000000000000,0.400000000000000,5,-0.490000000000000,0.090000000000000,1,0.950000000000000,0.810000000000000,5
130202040106,Arroyo San Jose-Rio Puerco,0.180000000000000,0.150000000000000,4,0.730000000000000,0.440000000000000,5,0.820000000000000,0.440000000000000,5,-0.340000000000000,0.110000000000000,2,1.210000000000000,0.870000000000000,5
120800010101,Flying M Ranch,-0.880000000000000,0.010000000000000,1,-0.680000000000000,0.120000000000000,1,-0.140000000000000,0.220000000000000,3,-0.050000000000000,0.160000000000000,3,0.090000000000000,0.610000000000000,3
120800010102,Town of Crossroads,-0.890000000000000,0.010000000000000,1,-1.170000000000000,0.010000000000000,1,-0.720000000000000,0.090000000000000,1,-0.060000000000000,0.150000000000000,3,0.010000000000000,0.590000000000000,3
120800010103,120800010103,-0.850000000000000,0.020000000000000,1,-0.920000000000000,0.070000000000000,1,-0.410000000000000,0.160000000000000,2,-0.040000000000000,0.160000000000000,3,0.000000000000000,0.590000000000000,3
110800070802,Fuentes Well-Ute Creek,0.390000000000000,0.180000000000000,5,-0.290000000000000,0.210000000000000,2,0.070000000000000,0.270000000000000,4,0.290000000000000,0.210000000000000,4,-0.310000000000000,0.520000000000000,2
110800070803,Montesito Creek-Ute Creek,0.470000000000000,0.190000000000000,5,-0.170000000000000,0.240000000000000,3,0.120000000000000,0.280000000000000,4,0.370000000000000,0.220000000000000,5,-0.320000000000000,0.510000000000000,2
110800070804,Alamosa Creek-Ute Creek,0.430000000000000,0.190000000000000,5,0.460000000000000,0.380000000000000,5,0.660000000000000,0.410000000000000,5,0.170000000000000,0.190000000000000,4,-0.230000000000000,0.530000000000000,2
110800070805,Ute Reservoir-Ute Creek,1.420000000000000,0.320000000000000,5,-0.220000000000000,0.220000000000000,2,-0.110000000000000,0.230000000000000,3,1.230000000000000,0.350000000000000,5,-0.380000000000000,0.500000000000000,1
110800080101,Headwaters Garcia Creek,-0.160000000000000,0.110000000000000,2,-0.040000000000000,0.260000000000000,3,-0.310000000000000,0.180000000000000,2,0.010000000000000,0.160000000000000,3,-0.130000000000000,0.560000000000000,2
110800080102,Honey Canyon,0.110000000000000,0.140000000000000,4,0.060000000000000,0.290000000000000,4,-0.250000000000000,0.200000000000000,2,0.250000000000000,0.200000000000000,4,-0.140000000000000,0.560000000000000,2
110800080201,Charco Creek,-0.220000000000000,0.100000000000000,2,0.010000000000000,0.270000000000000,3,-0.040000000000000,0.250000000000000,3,-0.170000000000000,0.140000000000000,2,-0.090000000000000,0.570000000000000,2
110800080202,Charco Creek-Plaza Larga Creek,0.120000000000000,0.150000000000000,4,0.180000000000000,0.310000000000000,4,-0.110000000000000,0.230000000000000,3,0.210000000000000,0.190000000000000,4,-0.040000000000000,0.580000000000000,3
110800080203,Adobe Walls Creek,-0.030000000000000,0.120000000000000,3,-0.200000000000000,0.230000000000000,2,-0.300000000000000,0.190000000000000,2,-0.050000000000000,0.150000000000000,3,-0.150000000000000,0.550000000000000,2
110800080204,Garcia Creek-Plaza Larga Creek,0.120000000000000,0.140000000000000,4,-0.120000000000000,0.250000000000000,3,-0.450000000000000,0.150000000000000,2,0.150000000000000,0.180000000000000,4,-0.130000000000000,0.560000000000000,2
110800080301,Puerto Creek,-0.190000000000000,0.100000000000000,2,-0.170000000000000,0.230000000000000,3,-0.160000000000000,0.220000000000000,3,-0.030000000000000,0.160000000000000,3,-0.030000000000000,0.580000000000000,3
110800080302,Upper Barranca Creek,0.080000000000000,0.140000000000000,4,0.100000000000000,0.290000000000000,4,-0.070000000000000,0.240000000000000,3,0.020000000000000,0.170000000000000,3,-0.220000000000000,0.540000000000000,2
110800080303,Saladito Creek,-0.120000000000000,0.110000000000000,3,-0.210000000000000,0.230000000000000,2,-0.140000000000000,0.220000000000000,3,0.000000000000000,0.160000000000000,3,-0.120000000000000,0.560000000000000,2
110800070302,Salado Creek,-0.110000000000000,0.110000000000000,3,-0.450000000000000,0.170000000000000,1,-0.630000000000000,0.110000000000000,1,0.020000000000000,0.170000000000000,3,-0.080000000000000,0.570000000000000,3
130202010610,Las Huertas Creek,0.300000000000000,0.170000000000000,5,1.290000000000000,0.560000000000000,5,1.290000000000000,0.550000000000000,5,-0.380000000000000,0.110000000000000,1,-0.030000000000000,0.580000000000000,3
130202010611,Las Huertas Creek-Rio Grande,0.620000000000000,0.210000000000000,5,0.760000000000000,0.440000000000000,5,0.890000000000000,0.460000000000000,5,0.190000000000000,0.190000000000000,4,-0.570000000000000,0.460000000000000,1
110800070304,Bueyeros Creek,-0.340000000000000,0.080000000000000,2,-0.380000000000000,0.190000000000000,2,-0.510000000000000,0.140000000000000,1,-0.160000000000000,0.140000000000000,2,-0.010000000000000,0.590000000000000,3
110800070305,Bueyeros Creek-Ute Creek,-0.040000000000000,0.120000000000000,3,-0.370000000000000,0.190000000000000,2,-0.500000000000000,0.140000000000000,1,0.130000000000000,0.180000000000000,4,0.010000000000000,0.590000000000000,3
110800070306,Circle Bar Ranch-Ute Creek,0.240000000000000,0.160000000000000,4,-0.530000000000000,0.150000000000000,1,-0.450000000000000,0.150000000000000,2,0.440000000000000,0.230000000000000,5,-0.160000000000000,0.550000000000000,2
110800070402,Spear Draw,-0.490000000000000,0.060000000000000,1,-0.470000000000000,0.170000000000000,1,-0.820000000000000,0.070000000000000,1,-0.040000000000000,0.160000000000000,3,0.270000000000000,0.650000000000000,4
110800070403,Middle Carrizo Creek,-0.470000000000000,0.070000000000000,1,-0.390000000000000,0.190000000000000,2,-0.670000000000000,0.100000000000000,1,-0.040000000000000,0.160000000000000,3,0.280000000000000,0.650000000000000,4
110800070404,Lower Carrizo Creek,-0.500000000000000,0.060000000000000,1,-0.460000000000000,0.170000000000000,1,-0.540000000000000,0.130000000000000,1,-0.240000000000000,0.130000000000000,2,0.240000000000000,0.640000000000000,4
110800070501,Chicosa Lake,-0.600000000000000,0.050000000000000,1,-0.230000000000000,0.220000000000000,2,-0.490000000000000,0.140000000000000,1,-0.040000000000000,0.160000000000000,3,0.250000000000000,0.650000000000000,4
130202070305,Lobo Creek,0.010000000000000,0.130000000000000,3,0.290000000000000,0.340000000000000,4,0.040000000000000,0.260000000000000,3,-0.250000000000000,0.130000000000000,2,-0.080000000000000,0.570000000000000,3
130202070306,Lower San Mateo Creek,-0.160000000000000,0.110000000000000,2,0.010000000000000,0.280000000000000,3,0.100000000000000,0.280000000000000,4,-0.080000000000000,0.150000000000000,3,-1.980000000000000,0.120000000000000,1
130202070307,Stanley and Carol Ranch,0.150000000000000,0.150000000000000,4,-0.030000000000000,0.270000000000000,3,0.010000000000000,0.260000000000000,3,0.190000000000000,0.190000000000000,4,-2.060000000000000,0.110000000000000,1
130202080602,Cottonwood Canyon,-0.090000000000000,0.120000000000000,3,0.360000000000000,0.350000000000000,4,0.150000000000000,0.290000000000000,4,-0.250000000000000,0.120000000000000,2,0.870000000000000,0.790000000000000,5
130202080603,Y Canyon,0.170000000000000,0.150000000000000,4,0.490000000000000,0.380000000000000,5,0.180000000000000,0.300000000000000,4,-0.110000000000000,0.150000000000000,3,0.560000000000000,0.720000000000000,5
130202080701,Alamocito Creek,0.020000000000000,0.130000000000000,3,0.060000000000000,0.290000000000000,4,-0.290000000000000,0.190000000000000,2,-0.210000000000000,0.130000000000000,2,0.640000000000000,0.740000000000000,5
130500010804,Atkinson Flats,-0.470000000000000,0.070000000000000,1,-0.040000000000000,0.270000000000000,3,-0.140000000000000,0.220000000000000,3,0.040000000000000,0.170000000000000,3,0.070000000000000,0.610000000000000,3
130500010901,Headwaters Chavez Draw,0.050000000000000,0.140000000000000,4,-0.220000000000000,0.220000000000000,2,-0.320000000000000,0.180000000000000,2,0.240000000000000,0.200000000000000,4,-0.060000000000000,0.570000000000000,3
130500010902,Outlet Chavez Draw,0.380000000000000,0.180000000000000,5,-0.170000000000000,0.230000000000000,3,-0.440000000000000,0.150000000000000,2,0.470000000000000,0.230000000000000,5,0.110000000000000,0.610000000000000,3
130202060502,Outlet Cebolla Creek,-0.240000000000000,0.100000000000000,2,0.030000000000000,0.280000000000000,3,-0.250000000000000,0.200000000000000,2,-0.350000000000000,0.110000000000000,2,0.240000000000000,0.650000000000000,4
130202060503,130202060503,-0.220000000000000,0.100000000000000,2,-0.140000000000000,0.240000000000000,3,-0.360000000000000,0.170000000000000,2,-0.240000000000000,0.130000000000000,2,0.220000000000000,0.640000000000000,4
130202060601,Cebollita Creek,-0.170000000000000,0.110000000000000,2,0.080000000000000,0.290000000000000,4,-0.210000000000000,0.210000000000000,3,-0.320000000000000,0.110000000000000,2,0.210000000000000,0.640000000000000,4
130202060602,Baca Ranch,0.020000000000000,0.130000000000000,3,0.540000000000000,0.390000000000000,5,0.420000000000000,0.350000000000000,5,-0.170000000000000,0.140000000000000,2,0.020000000000000,0.590000000000000,3
130202060701,Hole in the Wall,-0.190000000000000,0.100000000000000,2,0.230000000000000,0.320000000000000,4,0.070000000000000,0.270000000000000,4,-0.130000000000000,0.140000000000000,3,0.210000000000000,0.640000000000000,4
130202060702,130202060702,0.030000000000000,0.130000000000000,3,0.680000000000000,0.420000000000000,5,0.290000000000000,0.320000000000000,4,-0.250000000000000,0.120000000000000,2,0.200000000000000,0.640000000000000,4
130202060703,Little Hole-in-the-Wall,-0.060000000000000,0.120000000000000,3,-0.080000000000000,0.260000000000000,3,-0.230000000000000,0.200000000000000,2,-0.160000000000000,0.140000000000000,2,0.090000000000000,0.610000000000000,3
130202060704,Agua Fria Creek,-0.170000000000000,0.110000000000000,2,0.370000000000000,0.360000000000000,4,0.040000000000000,0.260000000000000,3,-0.480000000000000,0.090000000000000,1,-0.170000000000000,0.550000000000000,2
130202060705,Bonita Canyon,-0.210000000000000,0.100000000000000,2,0.090000000000000,0.290000000000000,4,-0.150000000000000,0.220000000000000,3,-0.530000000000000,0.080000000000000,1,-0.010000000000000,0.590000000000000,3
130202060706,Log Cabin Canyon,-0.240000000000000,0.100000000000000,2,-0.150000000000000,0.240000000000000,3,-0.260000000000000,0.190000000000000,2,-0.170000000000000,0.140000000000000,2,-0.100000000000000,0.560000000000000,2
130202070101,Upper Mitchell Draw,-0.220000000000000,0.100000000000000,2,-0.170000000000000,0.230000000000000,3,-0.390000000000000,0.170000000000000,2,-0.190000000000000,0.130000000000000,2,-0.850000000000000,0.390000000000000,1
130202070102,Smith Lake,-0.500000000000000,0.060000000000000,1,-0.350000000000000,0.200000000000000,2,-0.230000000000000,0.200000000000000,2,-0.370000000000000,0.110000000000000,2,-1.290000000000000,0.290000000000000,1
130600010203,Rio Mora-Pecos River,0.210000000000000,0.160000000000000,4,1.150000000000000,0.530000000000000,5,1.090000000000000,0.500000000000000,5,-0.430000000000000,0.100000000000000,1,1.020000000000000,0.830000000000000,5
130600010204,Indian Creek-Pecos River,0.390000000000000,0.180000000000000,5,1.310000000000000,0.570000000000000,5,1.390000000000000,0.570000000000000,5,-0.500000000000000,0.090000000000000,1,0.340000000000000,0.670000000000000,4
130600010205,Dry Gulch-Pecos River,0.150000000000000,0.150000000000000,4,1.030000000000000,0.500000000000000,5,1.210000000000000,0.530000000000000,5,-0.700000000000000,0.060000000000000,1,0.310000000000000,0.660000000000000,4
130600010206,Glorieta Creek,0.380000000000000,0.180000000000000,5,0.890000000000000,0.470000000000000,5,0.510000000000000,0.370000000000000,5,-0.370000000000000,0.110000000000000,2,0.140000000000000,0.620000000000000,3
130600010207,Glorieta Creek-Pecos River,-0.040000000000000,0.120000000000000,3,0.560000000000000,0.400000000000000,5,0.360000000000000,0.340000000000000,4,-0.640000000000000,0.070000000000000,1,0.060000000000000,0.600000000000000,3
130600010208,Tortolita Canyon-Pecos River,-0.030000000000000,0.130000000000000,3,0.570000000000000,0.400000000000000,5,0.410000000000000,0.350000000000000,5,-0.570000000000000,0.080000000000000,1,0.150000000000000,0.620000000000000,4
110800060801,Ute Reservoir,2.020000000000000,0.400000000000000,5,-0.270000000000000,0.210000000000000,2,-0.030000000000000,0.250000000000000,3,1.980000000000000,0.460000000000000,5,-0.450000000000000,0.480000000000000,1
110800060802,Sand Springs,0.740000000000000,0.230000000000000,5,-0.080000000000000,0.260000000000000,3,0.150000000000000,0.290000000000000,4,0.620000000000000,0.260000000000000,5,-0.340000000000000,0.510000000000000,2
110800060803,Headwaters Tuscocoillo Canyon,0.330000000000000,0.170000000000000,5,-0.170000000000000,0.240000000000000,3,0.000000000000000,0.260000000000000,3,0.610000000000000,0.250000000000000,5,-0.410000000000000,0.490000000000000,1
110800060804,Outlet Tuscocoillo Canyon,0.330000000000000,0.170000000000000,5,0.010000000000000,0.270000000000000,3,0.110000000000000,0.280000000000000,4,0.530000000000000,0.240000000000000,5,-0.380000000000000,0.500000000000000,1
110800060805,Tuscocoillo Canyon-Canadian River,0.730000000000000,0.230000000000000,5,-0.300000000000000,0.210000000000000,2,-0.060000000000000,0.240000000000000,3,0.560000000000000,0.250000000000000,5,-0.380000000000000,0.500000000000000,1
110800060901,Whorla Blanca Well,0.320000000000000,0.170000000000000,5,-0.290000000000000,0.210000000000000,2,-0.110000000000000,0.230000000000000,3,0.510000000000000,0.240000000000000,5,-0.110000000000000,0.560000000000000,2
110800060902,Butler Draw,0.750000000000000,0.230000000000000,5,-0.280000000000000,0.210000000000000,2,-0.240000000000000,0.200000000000000,2,0.780000000000000,0.280000000000000,5,-0.160000000000000,0.550000000000000,2
110800060903,Shallow Well Draw,0.710000000000000,0.220000000000000,5,-0.320000000000000,0.200000000000000,2,0.010000000000000,0.260000000000000,3,0.600000000000000,0.250000000000000,5,-0.200000000000000,0.540000000000000,2
110800060904,New Jackson Well,1.090000000000000,0.270000000000000,5,0.020000000000000,0.280000000000000,3,0.150000000000000,0.290000000000000,4,0.690000000000000,0.270000000000000,5,-0.290000000000000,0.520000000000000,2
110800060905,East Side Tank-Canadian River,1.030000000000000,0.260000000000000,5,-0.160000000000000,0.240000000000000,3,0.020000000000000,0.260000000000000,3,0.620000000000000,0.260000000000000,5,-0.210000000000000,0.540000000000000,2
110901020206,Pedernal Creek-Tramperos Creek,-0.210000000000000,0.100000000000000,2,-0.410000000000000,0.180000000000000,2,-0.720000000000000,0.090000000000000,1,0.020000000000000,0.170000000000000,3,0.020000000000000,0.590000000000000,3
110800080304,Middle Barranca Creek,0.160000000000000,0.150000000000000,4,0.040000000000000,0.280000000000000,3,-0.140000000000000,0.220000000000000,3,0.250000000000000,0.200000000000000,4,-0.220000000000000,0.540000000000000,2
110800080305,Lower Barranca Creek,0.200000000000000,0.160000000000000,4,-0.280000000000000,0.210000000000000,2,-0.190000000000000,0.210000000000000,3,0.380000000000000,0.220000000000000,5,-0.470000000000000,0.480000000000000,1
110800080401,Apodaca Creek-Plaza Larga Creek,0.240000000000000,0.160000000000000,4,-0.130000000000000,0.240000000000000,3,-0.330000000000000,0.180000000000000,2,0.240000000000000,0.200000000000000,4,-0.190000000000000,0.540000000000000,2
110800080403,Hittson Creek-Plaza Larga Creek,0.040000000000000,0.130000000000000,4,-0.190000000000000,0.230000000000000,2,-0.080000000000000,0.240000000000000,3,0.340000000000000,0.210000000000000,5,-0.390000000000000,0.500000000000000,1
110800080501,Upper Revuelto Creek,0.260000000000000,0.160000000000000,4,0.210000000000000,0.320000000000000,4,0.280000000000000,0.320000000000000,4,0.130000000000000,0.180000000000000,4,-0.280000000000000,0.520000000000000,2
110800080502,Wooten Ranch,0.440000000000000,0.190000000000000,5,-0.230000000000000,0.220000000000000,2,-0.060000000000000,0.240000000000000,3,0.510000000000000,0.240000000000000,5,-0.460000000000000,0.480000000000000,1
110800080503,Middle Revuelto Creek,0.440000000000000,0.190000000000000,5,-0.100000000000000,0.250000000000000,3,0.230000000000000,0.310000000000000,4,0.420000000000000,0.230000000000000,5,-0.480000000000000,0.480000000000000,1
130201011104,Rio Truchas-Rio Grande,-0.090000000000000,0.120000000000000,3,0.810000000000000,0.450000000000000,5,0.620000000000000,0.400000000000000,5,-0.560000000000000,0.080000000000000,1,0.730000000000000,0.760000000000000,5
130201011105,Arroyo del Palacio-Rio Grande,-0.320000000000000,0.090000000000000,2,0.300000000000000,0.340000000000000,4,0.160000000000000,0.290000000000000,4,-0.550000000000000,0.080000000000000,1,0.710000000000000,0.750000000000000,5
130201011106,Arroyo de la Plaza Larga,0.110000000000000,0.140000000000000,4,0.380000000000000,0.360000000000000,4,0.080000000000000,0.270000000000000,4,-0.300000000000000,0.120000000000000,2,0.300000000000000,0.660000000000000,4
130201011107,Rio Chama-Rio Grande,-0.170000000000000,0.110000000000000,2,0.320000000000000,0.340000000000000,4,0.450000000000000,0.360000000000000,5,-0.250000000000000,0.120000000000000,2,0.250000000000000,0.650000000000000,4
130202040201,Arroyo de Los Pinos-Rio Puerco,-0.100000000000000,0.120000000000000,3,0.450000000000000,0.370000000000000,5,0.610000000000000,0.390000000000000,5,-0.510000000000000,0.080000000000000,1,-0.170000000000000,0.550000000000000,2
130202040202,Rincon de Los Viejos-Rio Puerco,-0.030000000000000,0.120000000000000,3,0.330000000000000,0.350000000000000,4,0.590000000000000,0.390000000000000,5,-0.420000000000000,0.100000000000000,1,0.200000000000000,0.640000000000000,4
130202040203,Arroyo Chavez-Rio Puerco,-0.030000000000000,0.130000000000000,3,0.070000000000000,0.290000000000000,4,0.390000000000000,0.340000000000000,4,-0.290000000000000,0.120000000000000,2,-0.090000000000000,0.570000000000000,2
130202040204,La Canada de La Lena-Rio Puerco,-0.070000000000000,0.120000000000000,3,0.180000000000000,0.310000000000000,4,0.640000000000000,0.400000000000000,5,-0.340000000000000,0.110000000000000,2,-0.300000000000000,0.520000000000000,2
130202040301,Upper Salado Creek,-0.230000000000000,0.100000000000000,2,0.220000000000000,0.320000000000000,4,0.270000000000000,0.320000000000000,4,-0.510000000000000,0.090000000000000,1,-0.660000000000000,0.440000000000000,1
130202040302,Middle Salado Creek,-0.240000000000000,0.100000000000000,2,0.070000000000000,0.290000000000000,4,0.200000000000000,0.300000000000000,4,-0.500000000000000,0.090000000000000,1,-0.170000000000000,0.550000000000000,2
130202040303,Lower Salado Creek,0.040000000000000,0.130000000000000,3,-0.090000000000000,0.250000000000000,3,0.280000000000000,0.320000000000000,4,-0.320000000000000,0.110000000000000,2,-0.230000000000000,0.530000000000000,2
130202040401,Guadalupe Canon-Rio Puerco,-0.280000000000000,0.090000000000000,2,0.050000000000000,0.280000000000000,4,0.410000000000000,0.350000000000000,5,-0.560000000000000,0.080000000000000,1,-0.380000000000000,0.500000000000000,1
130202040402,Canon Tapia,-0.420000000000000,0.070000000000000,1,0.040000000000000,0.280000000000000,4,0.380000000000000,0.340000000000000,4,-0.390000000000000,0.100000000000000,1,0.080000000000000,0.610000000000000,3
130600040202,130600040202,-0.480000000000000,0.070000000000000,1,-0.850000000000000,0.080000000000000,1,-0.880000000000000,0.050000000000000,1,0.030000000000000,0.170000000000000,3,-0.210000000000000,0.540000000000000,2
130600040203,Williams Ranch-Alamosa Creek,-0.560000000000000,0.050000000000000,1,-0.830000000000000,0.090000000000000,1,-0.860000000000000,0.060000000000000,1,0.040000000000000,0.170000000000000,4,-0.160000000000000,0.550000000000000,2
130600031206,Outlet Arroyo de La Moya,-0.030000000000000,0.120000000000000,3,-0.410000000000000,0.180000000000000,2,0.000000000000000,0.250000000000000,3,0.440000000000000,0.230000000000000,5,-0.390000000000000,0.500000000000000,1
130600031301,Alkali Lake,-0.850000000000000,0.020000000000000,1,-1.080000000000000,0.030000000000000,1,-0.810000000000000,0.070000000000000,1,-0.140000000000000,0.140000000000000,2,-0.310000000000000,0.520000000000000,2
130600031302,Gammill Ranch,-0.890000000000000,0.010000000000000,1,-1.080000000000000,0.030000000000000,1,-0.720000000000000,0.090000000000000,1,-0.130000000000000,0.140000000000000,3,-0.280000000000000,0.520000000000000,2
130600031303,McDowell Ranch,-0.630000000000000,0.050000000000000,1,-1.110000000000000,0.020000000000000,1,-0.700000000000000,0.090000000000000,1,-0.010000000000000,0.160000000000000,3,-0.330000000000000,0.510000000000000,2
130600031401,Headwaters South Fork of White Draw,-0.920000000000000,0.010000000000000,1,-0.240000000000000,0.220000000000000,2,-0.180000000000000,0.210000000000000,3,-0.120000000000000,0.140000000000000,3,0.000000000000000,0.590000000000000,3
130600031402,Outlet South Fork of White Draw,-0.890000000000000,0.010000000000000,1,-0.580000000000000,0.140000000000000,1,-0.440000000000000,0.150000000000000,2,-0.230000000000000,0.130000000000000,2,-0.110000000000000,0.560000000000000,2
130600031403,130600031403,-0.970000000000000,0.000000000000000,1,-1.000000000000000,0.050000000000000,1,-0.880000000000000,0.050000000000000,1,-0.190000000000000,0.130000000000000,2,-0.170000000000000,0.550000000000000,2
130600031404,Headwaters White Draw,-0.810000000000000,0.020000000000000,1,-0.850000000000000,0.080000000000000,1,-0.660000000000000,0.100000000000000,1,-0.140000000000000,0.140000000000000,2,-0.190000000000000,0.540000000000000,2
130600031405,Outlet White Draw,-0.580000000000000,0.050000000000000,1,-1.000000000000000,0.050000000000000,1,-0.630000000000000,0.110000000000000,1,-0.050000000000000,0.160000000000000,3,-0.340000000000000,0.510000000000000,2
130600031406,Urton Lake,-0.630000000000000,0.050000000000000,1,-1.090000000000000,0.030000000000000,1,-0.490000000000000,0.140000000000000,1,0.020000000000000,0.160000000000000,3,-0.410000000000000,0.490000000000000,1
130600031407,Sand Draw,-0.570000000000000,0.050000000000000,1,-0.930000000000000,0.070000000000000,1,-0.440000000000000,0.150000000000000,2,-0.110000000000000,0.150000000000000,3,-0.310000000000000,0.520000000000000,2
130600031408,Salt Draw,-0.310000000000000,0.090000000000000,2,-0.740000000000000,0.110000000000000,1,-0.460000000000000,0.150000000000000,2,0.200000000000000,0.190000000000000,4,-0.440000000000000,0.480000000000000,1
130600031501,130600031501,-0.690000000000000,0.040000000000000,1,-0.960000000000000,0.060000000000000,1,-0.660000000000000,0.100000000000000,1,-0.110000000000000,0.150000000000000,3,-0.120000000000000,0.560000000000000,2
130600031502,Denton L7 Ranch,-0.440000000000000,0.070000000000000,1,-0.610000000000000,0.140000000000000,1,-0.400000000000000,0.160000000000000,2,0.040000000000000,0.170000000000000,3,-0.150000000000000,0.550000000000000,2
130600031503,Jane Well,-0.460000000000000,0.070000000000000,1,-0.460000000000000,0.170000000000000,1,-0.190000000000000,0.210000000000000,3,0.100000000000000,0.180000000000000,4,-0.300000000000000,0.520000000000000,2
130600031504,Hernandez Draw,-0.210000000000000,0.100000000000000,2,-0.050000000000000,0.260000000000000,3,0.070000000000000,0.270000000000000,4,0.000000000000000,0.160000000000000,3,-0.170000000000000,0.550000000000000,2
130600031601,Conejo Creek,0.360000000000000,0.180000000000000,5,-0.090000000000000,0.250000000000000,3,-0.240000000000000,0.200000000000000,2,0.610000000000000,0.250000000000000,5,-0.360000000000000,0.510000000000000,2
130600031602,Conejo Creek-Pecos River,0.230000000000000,0.160000000000000,4,-0.090000000000000,0.250000000000000,3,0.000000000000000,0.260000000000000,3,0.380000000000000,0.220000000000000,5,-0.460000000000000,0.480000000000000,1
130600031603,Blanco Canyon-Pecos River,0.210000000000000,0.160000000000000,4,-0.450000000000000,0.170000000000000,1,-0.330000000000000,0.180000000000000,2,0.400000000000000,0.220000000000000,5,-0.430000000000000,0.490000000000000,1
130500020103,130500020103,-0.190000000000000,0.100000000000000,2,-0.120000000000000,0.250000000000000,3,-0.720000000000000,0.090000000000000,1,0.170000000000000,0.190000000000000,4,0.070000000000000,0.610000000000000,3
130500020104,130500020104,0.030000000000000,0.130000000000000,3,0.420000000000000,0.370000000000000,5,-0.180000000000000,0.210000000000000,3,0.170000000000000,0.190000000000000,4,0.140000000000000,0.620000000000000,3
130500020105,City of Encino,-0.350000000000000,0.080000000000000,2,-0.400000000000000,0.180000000000000,2,-0.710000000000000,0.090000000000000,1,0.110000000000000,0.180000000000000,4,-0.090000000000000,0.570000000000000,2
130500020106,Dunlap Ranch,-0.160000000000000,0.110000000000000,2,-0.120000000000000,0.250000000000000,3,-0.660000000000000,0.100000000000000,1,0.210000000000000,0.190000000000000,4,-0.100000000000000,0.560000000000000,2
130202070104,130202070104,-0.110000000000000,0.110000000000000,3,-0.050000000000000,0.260000000000000,3,-0.060000000000000,0.240000000000000,3,-0.310000000000000,0.120000000000000,2,-2.430000000000000,0.020000000000000,1
130202070105,Casamero Draw,-0.290000000000000,0.090000000000000,2,-0.230000000000000,0.220000000000000,2,-0.150000000000000,0.220000000000000,3,-0.260000000000000,0.120000000000000,2,-2.480000000000000,0.010000000000000,1
130202070106,Rincon Canyon,-0.060000000000000,0.120000000000000,3,-0.170000000000000,0.230000000000000,3,-0.300000000000000,0.190000000000000,2,-0.080000000000000,0.150000000000000,3,-2.520000000000000,0.000000000000000,1
130202070107,Middle Mitchell Draw,-0.570000000000000,0.050000000000000,1,-0.360000000000000,0.190000000000000,2,-0.470000000000000,0.150000000000000,2,-0.330000000000000,0.110000000000000,2,-1.410000000000000,0.260000000000000,1
130202070108,Lower Mitchell Draw,-0.080000000000000,0.120000000000000,3,-0.250000000000000,0.220000000000000,2,-0.210000000000000,0.210000000000000,3,-0.110000000000000,0.150000000000000,3,-2.510000000000000,0.000000000000000,1
130202070201,Agua Medio-Bluewater Creek,-0.060000000000000,0.120000000000000,3,0.670000000000000,0.420000000000000,5,0.200000000000000,0.300000000000000,4,-0.350000000000000,0.110000000000000,2,-0.330000000000000,0.510000000000000,2
130202070202,Headwaters Cottonwood Creek,-0.340000000000000,0.080000000000000,2,0.020000000000000,0.280000000000000,3,-0.190000000000000,0.210000000000000,3,-0.440000000000000,0.100000000000000,1,-0.800000000000000,0.400000000000000,1
130202070204,Outlet Cottonwood Creek,-0.280000000000000,0.090000000000000,2,-0.310000000000000,0.200000000000000,2,-0.340000000000000,0.180000000000000,2,-0.080000000000000,0.150000000000000,3,-0.680000000000000,0.430000000000000,1
130202070205,Ojo Redondo-Bluewater Creek,-0.140000000000000,0.110000000000000,3,0.370000000000000,0.360000000000000,4,0.100000000000000,0.280000000000000,4,-0.430000000000000,0.100000000000000,1,-0.410000000000000,0.490000000000000,1
